,code,type,company
551,C-GCNU,L2J,OTHERS
552,C-GCOA,H1P,OTHERS
553,C-GCOM,L2T,OTHERS
554,C-GCPW,L2J,OTHERS
555,C-GCQB,H2T,OTHERS
556,C-GCQG,H2T,OTHERS
557,C-GCQS,H2T,OTHERS
558,C-GCRU,H2T,OTHERS
559,C-GCRW,H1P,OTHERS
560,C-GCUL,L3J,OTHERS
561,C-GCVS,L2T,OTHERS
562,C-GCWJ,L2J,WESTJET
563,C-GDBJ,L1T,AVIATION STARLINK INC.
564,C-GDCC,L2J,AVIATION STARLINK INC.
565,C-GDCP,L2J,OTHERS
566,C-GDEK,L2J,OTHERS
567,C-GDEN,L2T,WESTJET ENCORE LTD.
568,C-GDEW,L2T,WESTJET ENCORE LTD.
569,C-GDIL,L2J,OTHERS
570,C-GDJZ,L2J,JAZZ AVIATION LP
571,C-GDPF,L2J,OTHERS
572,C-GDPG,L2J,OTHERS
573,C-GDTM,L2T,OTHERS
574,C-GDTR,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
575,C-GEAJ,L2T,OTHERS
576,C-GECT,L1T,OTHERS
577,C-GEEN,L2T,WESTJET ENCORE LTD.
578,C-GEFA,L2J,AIR CANADA
579,C-GEGC,L2J,AIR CANADA
580,C-GEGI,L2J,AIR CANADA
581,C-GEHI,L2J,AIR CANADA
582,C-GEHQ,L2J,AIR CANADA
583,C-GEHS,L2T,OTHERS
584,C-GEHY,L2J,AIR CANADA
585,C-GEIV,L2J,AIR CANADA
586,C-GEJE,L2T,OTHERS
587,C-GEJL,L2J,AIR CANADA
588,C-GEJN,H1P,OTHERS
589,C-GEKH,L2J,AIR CANADA
590,C-GEKX,L2J,AIR CANADA
591,C-GEMV,L2J,AIR CANADA
592,C-GENK,L2T,WESTJET ENCORE LTD.
593,C-GENM,L2T,WESTJET ENCORE LTD.
594,C-GENO,L2T,WESTJET ENCORE LTD.
595,C-GENU,L2T,WESTJET ENCORE LTD.
596,C-GENV,L2T,WESTJET ENCORE LTD.
597,C-GEOC,H1T,OTHERS
598,C-GEPW,L2P,OTHERS
599,C-GEWQ,L2T,JAZZ AVIATION LP
600,C-GFAF,L2J,AIR CANADA
601,C-GFAH,L2J,AIR CANADA
602,C-GFAJ,L2J,AIR CANADA
603,C-GFAP,L2T,OTHERS
604,C-GFCB,L2J,OTHERS
605,C-GFCH,H2T,OTHERS
606,C-GFEH,L2J,SUNWING AIRLINES INC.
607,C-GFFT,L2J,OTHERS
608,C-GFHR,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
609,C-GFIO,L2J,OTHERS
610,C-GFJZ,L2J,JAZZ AVIATION LP
611,C-GFKA,L1T,OTHERS
612,C-GFLN,L1T,OTHERS
613,C-GFLZ,L2T,OTHERS
614,C-GFON,L2T,OTHERS
615,C-GFTY,L1P,OTHERS
616,C-GFUR,L2J,AIR CANADA
617,C-GGBF,L2T,JAZZ AVIATION LP
618,C-GGBI,L2P,OTHERS
619,C-GGCH,H2T,OTHERS
620,C-GGCI,L2T,JAZZ AVIATION LP
621,C-GGDU,L2T,JAZZ AVIATION LP
622,C-GGFJ,L2T,JAZZ AVIATION LP
623,C-GGIP,L1P,OTHERS
624,C-GGJA,L2J,JAZZ AVIATION LP
625,C-GGLM,H1T,OTHERS
626,C-GGMI,L2T,JAZZ AVIATION LP
627,C-GGMN,L2T,JAZZ AVIATION LP
628,C-GGMZ,L2T,JAZZ AVIATION LP
629,C-GGND,L2T,JAZZ AVIATION LP
630,C-GGNF,L2T,JAZZ AVIATION LP
631,C-GGNW,L2T,JAZZ AVIATION LP
632,C-GGNY,L2T,JAZZ AVIATION LP
633,C-GGOI,L2T,JAZZ AVIATION LP
634,C-GGPX,L2T,OTHERS
635,C-GGSU,L2T,OTHERS
636,C-GGWJ,L2J,WESTJET
637,C-GHHM,H1T,OTHERS
638,C-GHKR,L2J,AIR CANADA
639,C-GHKW,L2J,AIR CANADA
640,C-GHKX,L2J,AIR CANADA
641,C-GHLM,L2J,AIR CANADA
642,C-GHLT,L2J,AIR CANADA
643,C-GHPE,L2J,AIR CANADA
644,C-GHPF,L1T,OTHERS
645,C-GHPQ,L2J,AIR CANADA
646,C-GHPT,L2J,AIR CANADA
647,C-GHPU,L2J,AIR CANADA
648,C-GHPV,L2J,AIR CANADA
649,C-GHPX,L2J,AIR CANADA
650,C-GHPY,L2J,AIR CANADA
651,C-GHQL,L2T,OTHERS
652,C-GHQP,L2T,OTHERS
653,C-GHQQ,L2J,AIR CANADA
654,C-GHQY,L2J,AIR CANADA
655,C-GIAB,L2T,OTHERS
656,C-GIAC,L2J,OTHERS
657,C-GIAJ,L2J,CARGOJET AIRWAYS LTD.
658,C-GICN,L2J,OTHERS
659,C-GICR,L1T,OTHERS
660,C-GIDG,H2T,OTHERS
661,C-GIED,L2T,OTHERS
662,C-GIJZ,L2T,JAZZ AVIATION LP
663,C-GIPZ,L2J,OTHERS
664,C-GIRL,L2J,AVIATION STARLINK INC.
665,C-GITP,L2J,AIR CANADA
666,C-GITR,L2J,AIR CANADA
667,C-GITU,L2J,AIR CANADA
668,C-GITY,L2J,AIR CANADA
669,C-GIUB,L2J,AIR CANADA
670,C-GIUE,L2J,AIR CANADA
671,C-GIUF,L2J,AIR CANADA
672,C-GIWZ,L2J,OTHERS
673,C-GIZI,L1P,OTHERS
674,C-GJAE,L2J,OTHERS
675,C-GJAN,L2J,AIR CANADA
676,C-GJAZ,L2J,JAZZ AVIATION LP
677,C-GJCB,L2J,OTHERS
678,C-GJDA,L2J,AIR TRANSAT
679,C-GJDI,L2T,OTHERS
680,C-GJDR,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
681,C-GJDU,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
682,C-GJEI,L2J,OTHERS
683,C-GJEN,L2T,WESTJET ENCORE LTD.
684,C-GJET,L2J,OTHERS
685,C-GJFG,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
686,C-GJFY,L2T,OTHERS
687,C-GJFZ,L2J,AIR CANADA
688,C-GJKI,L2J,OTHERS
689,C-GJLJ,L2T,OTHERS
690,C-GJLR,L2T,OTHERS
691,C-GJLZ,L2J,WESTJET
692,C-GJOJ,L1P,OTHERS
693,C-GJOP,L2T,OTHERS
694,C-GJPY,L2T,OTHERS
695,C-GJVT,L2J,AIR CANADA
696,C-GJVX,L2J,AIR CANADA
697,C-GJWD,L2J,AIR CANADA
698,C-GJWE,L2T,WESTJET ENCORE LTD.
699,C-GJWI,L2J,AIR CANADA
700,C-GJWN,L2J,AIR CANADA
701,C-GJWO,L2J,AIR CANADA
702,C-GJWS,L2J,WESTJET
703,C-GJXE,L2J,AIR CANADA
704,C-GJXN,L2J,AIR CANADA
705,C-GJXV,L2J,AIR CANADA
706,C-GJXW,L2J,AIR CANADA
707,C-GJXY,L2J,AIR CANADA
708,C-GJZA,L2T,JAZZ AVIATION LP
709,C-GJZC,L2T,JAZZ AVIATION LP
710,C-GJZD,L2T,JAZZ AVIATION LP
711,C-GJZF,L2T,JAZZ AVIATION LP
712,C-GJZG,L2T,JAZZ AVIATION LP
713,C-GJZK,L2T,JAZZ AVIATION LP
714,C-GJZN,L2T,JAZZ AVIATION LP
715,C-GJZS,L2J,JAZZ AVIATION LP
716,C-GJZT,L2J,JAZZ AVIATION LP
717,C-GJZV,L2J,JAZZ AVIATION LP
718,C-GJZX,L2T,JAZZ AVIATION LP
719,C-GJZY,L2T,JAZZ AVIATION LP
720,C-GJZZ,L2J,JAZZ AVIATION LP
721,C-GKEP,L2J,AIR GEORGIAN LIMITED
722,C-GKOD,L2J,AIR CANADA
723,C-GKOE,L2J,AIR CANADA
724,C-GKON,L2T,JAZZ AVIATION LP
725,C-GKOP,H1P,OTHERS
726,C-GKQA,L2T,PORTER AIRLINES INC.
727,C-GKQB,L2T,PORTER AIRLINES INC.
728,C-GKQC,L2T,PORTER AIRLINES INC.
729,C-GKQD,L2T,PORTER AIRLINES INC.
730,C-GKQE,L2T,PORTER AIRLINES INC.
731,C-GKQF,L2T,PORTER AIRLINES INC.
732,C-GKQG,L2T,PORTER AIRLINES INC.
733,C-GKQH,L2T,PORTER AIRLINES INC.
734,C-GKQI,L2T,PORTER AIRLINES INC.
735,C-GKSP,H1P,OTHERS
736,C-GKUC,L1T,OTHERS
737,C-GKUH,L2J,AIR CANADA
738,C-GKWA,L2J,WESTJET
739,C-GKWE,L2T,WESTJET ENCORE LTD.
740,C-GKWJ,L2J,WESTJET
741,C-GKXS,L2J,OTHERS
742,C-GKZB,L2J,OTHERS
743,C-GLBR,L2J,OTHERS
744,C-GLEM,L2T,OTHERS
745,C-GLER,L1T,OTHERS
746,C-GLFV,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
747,C-GLJZ,L2J,JAZZ AVIATION LP
748,C-GLMI,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
749,C-GLNL,L2J,OTHERS
750,C-GLQB,L2T,PORTER AIRLINES INC.
751,C-GLQC,L2T,PORTER AIRLINES INC.
752,C-GLQD,L2T,PORTER AIRLINES INC.
753,C-GLQE,L2T,PORTER AIRLINES INC.
754,C-GLQF,L2T,PORTER AIRLINES INC.
755,C-GLQG,L2T,PORTER AIRLINES INC.
756,C-GLQH,L2T,PORTER AIRLINES INC.
757,C-GLQJ,L2T,PORTER AIRLINES INC.
758,C-GLQK,L2T,PORTER AIRLINES INC.
759,C-GLQL,L2T,PORTER AIRLINES INC.
760,C-GLQM,L2T,PORTER AIRLINES INC.
761,C-GLQN,L2T,PORTER AIRLINES INC.
762,C-GLQO,L2T,PORTER AIRLINES INC.
763,C-GLQP,L2T,PORTER AIRLINES INC.
764,C-GLQQ,L2T,PORTER AIRLINES INC.
765,C-GLQR,L2T,PORTER AIRLINES INC.
766,C-GLQV,L2T,PORTER AIRLINES INC.
767,C-GLQX,L2T,PORTER AIRLINES INC.
768,C-GLQZ,L2T,PORTER AIRLINES INC.
769,C-GLRN,L2J,SUNWING AIRLINES INC.
770,C-GLRP,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
771,C-GLWJ,L2T,WESTJET ENCORE LTD.
772,C-GLXC,L3J,OTHERS
773,C-GLZR,L2P,OTHERS
774,C-GMAI,L2J,OTHERS
775,C-GMCP,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
776,C-GMEX,L2J,AIR CANADA
777,C-GMGC,H1T,OTHERS
778,C-GMGX,L3J,OTHERS
779,C-GMIQ,L2J,AIR CANADA
780,C-GMIU,L2J,AIR CANADA
781,C-GMIW,L2J,AIR CANADA
782,C-GMJA,L2J,JAZZ AVIATION LP
783,C-GMKT,H1T,OTHERS
784,C-GMMF,L1T,OTHERS
785,C-GMNL,L2T,OTHERS
786,C-GMPB,L1T,OTHERS
787,C-GMPM,L1T,OTHERS
788,C-GMPO,L1T,OTHERS
789,C-GMPQ,L1T,OTHERS
790,C-GMRO,L2J,OTHERS
791,C-GMTI,L2J,OTHERS
792,C-GMTZ,H1T,OTHERS
793,C-GMWJ,L2J,WESTJET
794,C-GMXB,L2J,SUNWING AIRLINES INC.
795,C-GMXD,L2J,OTHERS
796,C-GMZR,L2J,AIR CANADA
797,C-GNAM,L2T,OTHERS
798,C-GNAP,L2P,OTHERS
799,C-GNBB,L2T,OTHERS
800,C-GNBE,L2J,AIR CANADA
801,C-GNCB,L2J,OTHERS
802,C-GNCH,L2J,SUNWING AIRLINES INC.
803,C-GNDO,L2T,OTHERS
804,C-GNDR,L2T,OTHERS
805,C-GNFZ,L2T,OTHERS
806,C-GNGI,L2T,OTHERS
807,C-GNJA,L2J,AIR GEORGIAN LIMITED
808,C-GNJZ,L2J,JAZZ AVIATION LP
809,C-GNLG,H1T,OTHERS
810,C-GNLK,L2J,OTHERS
811,C-GNLN,L2J,OTHERS
812,C-GNLQ,L2J,OTHERS
813,C-GNLW,L2J,OTHERS
814,C-GNRD,L2J,OTHERS
815,C-GNSC,L2T,OTHERS
816,C-GNUD,L1P,OTHERS
817,C-GNVC,L2J,OTHERS
818,C-GOAI,L2J,AVIATION STARLINK INC.
819,C-GOCH,L1P,OTHERS
820,C-GOCJ,L2J,OTHERS
821,C-GODE,L1T,OTHERS
822,C-GODG,H2T,OTHERS
823,C-GODH,L1T,OTHERS
824,C-GOFW,L2J,OTHERS
825,C-GOHI,L1T,AVIATION STARLINK INC.
826,C-GOIH,L2J,AIR TRANSAT
827,C-GOJA,L2J,AIR GEORGIAN LIMITED
828,C-GOJC,L2J,OTHERS
829,C-GOJZ,L2J,JAZZ AVIATION LP
830,C-GOKI,L2T,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
831,C-GONJ,L2T,JAZZ AVIATION LP
832,C-GOPE,L1P,OTHERS
833,C-GOPW,L2J,OTHERS
834,C-GORC,L2T,AIR GEORGIAN LIMITED
835,C-GORF,L2T,AIR GEORGIAN LIMITED
836,C-GORN,L2T,AIR GEORGIAN LIMITED
837,C-GOSO,L2J,OTHERS
838,C-GOWG,L2J,SUNWING AIRLINES INC.
839,C-GOWO,L2J,OTHERS
840,C-GOWQ,L2J,OTHERS
841,C-GOXB,L2J,OTHERS
842,C-GOXD,L2J,OTHERS
843,C-GOXG,L2J,OTHERS
844,C-GOXN,L2J,OTHERS
845,C-GOXW,L2J,OTHERS
846,C-GOYD,L2J,OTHERS
847,C-GOYO,L2J,OTHERS
848,C-GPAR,L2T,OTHERS
849,C-GPAU,L2T,OTHERS
850,C-GPAW,L2J,OTHERS
851,C-GPDB,L2J,OTHERS
852,C-GPDC,L2T,OTHERS
853,C-GPDQ,L2J,OTHERS
854,C-GPJZ,L2J,JAZZ AVIATION LP
855,C-GPLI,H1T,OTHERS
856,C-GPSQ,L1T,OTHERS
857,C-GPTS,L2J,AIR TRANSAT
858,C-GPWE,L2T,WESTJET ENCORE LTD.
859,C-GPWG,L2J,AIR CANADA
860,C-GPWL,H1T,OTHERS
861,C-GQBT,L2T,OTHERS
862,C-GQCC,L2J,OTHERS
863,C-GQJA,L2J,JAZZ AVIATION LP
864,C-GQPM,L2J,OTHERS
865,C-GQTA,L2J,OTHERS
866,C-GQWJ,L2J,WESTJET
867,C-GRAG,L2J,WESTJET
868,C-GRAI,L2T,OTHERS
869,C-GRAX,L2J,WESTJET
870,C-GRBA,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
871,C-GRBL,L1P,OTHERS
872,C-GRCC,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
873,C-GRCY,L2J,OTHERS
874,C-GRGF,L2T,OTHERS
875,C-GRGK,L2T,OTHERS
876,C-GRGM,L3J,OTHERS
877,C-GRJZ,L2T,OTHERS
878,C-GROG,L2J,AVIATION STARLINK INC.
879,C-GRSV,H1T,OTHERS
880,C-GRTB,L2J,WESTJET
881,C-GRWS,L2J,WESTJET
882,C-GSAG,L1T,OTHERS
883,C-GSAP,L2J,OTHERS
884,C-GSAT,L2J,AIR TRANSAT
885,C-GSCW,L1P,OTHERS
886,C-GSGH,H1T,OTHERS
887,C-GSGJ,L1T,OTHERS
888,C-GSGL,L1T,OTHERS
889,C-GSGZ,L1T,OTHERS
890,C-GSJB,L2J,AIR CANADA
891,C-GSJK,L2J,OTHERS
892,C-GSJV,L2J,OTHERS
893,C-GSJZ,L2T,JAZZ AVIATION LP
894,C-GSKA,L2T,OTHERS
895,C-GSKG,L2T,OTHERS
896,C-GSMR,L2J,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.
897,C-GSNE,H1T,OTHERS
898,C-GSNG,L1T,OTHERS
899,C-GSOA,H1T,OTHERS
900,C-GSOC,L2J,OTHERS
901,C-GSOE,L2J,OTHERS
902,C-GSPE,H1P,OTHERS
903,C-GSPW,L2J,OTHERS
904,C-GSPZ,H1T,OTHERS
905,C-GSUI,L4J,OTHERS
906,C-GSUN,L2J,OTHERS
907,C-GSWJ,L2J,WESTJET
908,C-GSWQ,L2J,OTHERS
909,C-GSXC,L2J,OTHERS
910,C-GSXJ,L2J,OTHERS
911,C-GSYC,L2T,OTHERS
912,C-GSZM,H1T,OTHERS
913,C-GTAM,H1T,OTHERS
914,C-GTBM,L1T,OTHERS
915,C-GTCJ,L2J,CARGOJET AIRWAYS LTD.
916,C-GTCO,L2T,OTHERS
917,C-GTCP,H1T,OTHERS
918,C-GTCV,H1T,OTHERS
919,C-GTED,L1T,OTHERS
920,C-GTEV,L2T,OTHERS
921,C-GTFF,L4J,OTHERS
922,C-GTGV,L2T,OTHERS
923,C-GTHM,H1P,OTHERS
924,C-GTJA,L2J,AIR GEORGIAN LIMITED
925,C-GTLP,L2J,OTHERS
926,C-GTOG,L2J,OTHERS
927,C-GTOL,L2J,OTHERS
928,C-GTOR,L2J,OTHERS
929,C-GTQS,H1P,OTHERS
930,C-GTSD,L2J,AIR TRANSAT
931,C-GTSJ,L2J,AIR TRANSAT
932,C-GTSR,L2J,AIR TRANSAT
933,C-GTSZ,L2J,AIR TRANSAT
934,C-GTUF,L2J,OTHERS
935,C-GTUK,L2J,OTHERS
936,C-GTVO,L2J,OTHERS
937,C-GTWE,L2T,WESTJET ENCORE LTD.
938,C-GUAC,L2J,OTHERS
939,C-GUAI,L2T,OTHERS
940,C-GUAJ,L2J,CARGOJET AIRWAYS LTD.
941,C-GUBC,L2J,AIR TRANSAT
942,C-GUBD,L2J,AIR TRANSAT
943,C-GUFR,L2J,AIR TRANSAT
944,C-GUGQ,L1T,OTHERS
945,C-GUGS,L2J,OTHERS
946,C-GUGV,L2J,OTHERS
947,C-GUGY,L2J,OTHERS
948,C-GUHA,L2J,OTHERS
949,C-GUJA,L2J,JAZZ AVIATION LP
950,C-GUJZ,L2T,JAZZ AVIATION LP
951,C-GUND,L2T,OTHERS
952,C-GUPL,L2J,AIR CANADA
953,C-GUPW,L2T,OTHERS
954,C-GURM,L2T,OTHERS
955,C-GUSM,L2J,OTHERS
956,C-GUTO,L2J,OTHERS
957,C-GUWJ,L2J,WESTJET
958,C-GUXB,H1P,OTHERS
959,C-GUXF,L2T,OTHERS
960,C-GUYM,L1P,OTHERS
961,C-GVAM,H2T,OTHERS
962,C-GVCN,H2T,OTHERS
963,C-GVCQ,L2J,OTHERS
964,C-GVDG,L1T,OTHERS
965,C-GVEN,L2T,WESTJET ENCORE LTD.
966,C-GVFX,L2J,OTHERS
967,C-GVGA,L2T,AIR GEORGIAN LIMITED
968,C-GVIJ,L2J,CARGOJET AIRWAYS LTD.
969,C-GVJV,L2J,OTHERS
970,C-GVJZ,L2T,JAZZ AVIATION LP
971,C-GVPA,L2T,OTHERS
972,C-GVUH ,L2J,AIR CANADA
973,C-GVVZ,L2J,OTHERS
974,C-GVWA,L2J,WESTJET
975,C-GVWE,L2T,WESTJET ENCORE LTD.
976,C-GVWJ,L2J,WESTJET
977,C-GVZB,L1P,OTHERS
978,C-GWAZ,L2J,WESTJET
979,C-GWBF,L2J,WESTJET
980,C-GWBJ,L2J,WESTJET
981,C-GWBL,L2J,WESTJET
982,C-GWBN,L2J,WESTJET
983,C-GWBT,L2J,WESTJET
984,C-GWBU,L2J,WESTJET
985,C-GWBX,L2J,WESTJET
986,C-GWCM,L2J,WESTJET
987,C-GWCN,L2J,WESTJET
988,C-GWEF,L2T,WESTJET ENCORE LTD.
989,C-GWEG,L2T,WESTJET ENCORE LTD.
990,C-GWEN,L2T,WESTJET ENCORE LTD.
991,C-GWEO,L2T,WESTJET ENCORE LTD.
992,C-GWEP,L2T,WESTJET ENCORE LTD.
993,C-GWEQ,L2T,WESTJET ENCORE LTD.
994,C-GWEU,L2T,WESTJET ENCORE LTD.
995,C-GWFE,L2T,WESTJET ENCORE LTD.
996,C-GWFG,L2J,OTHERS
997,C-GWGI,L2T,OTHERS
998,C-GWGZ,L2J,OTHERS
999,C-GWJF,L2J,WESTJET
1000,C-GWJG,L2J,WESTJET
1001,C-GWJK,L2T,WESTJET ENCORE LTD.
1002,C-GWJO,L2J,WESTJET
1003,C-GWJT,L2J,WESTJET
1004,C-GWMF,L1T,OTHERS
1005,C-GWPB,L1P,OTHERS
1006,C-GWRG,L2J,WESTJET
1007,C-GWSA,L2J,WESTJET
1008,C-GWSN,L2J,WESTJET
1009,C-GWSO,L2J,WESTJET
1010,C-GWSP,L2J,WESTJET
1011,C-GWSQ,L2J,WESTJET
1012,C-GWSR,L2J,WESTJET
1013,C-GWSV,L2J,WESTJET
1014,C-GWSX,L2J,WESTJET
1015,C-GWSZ,L2J,WESTJET
1016,C-GWUE,L2T,WESTJET ENCORE LTD.
1017,C-GWUX,L2J,WESTJET
1018,C-GWWJ,L2J,WESTJET
1019,C-GWWU,L2J,OTHERS
1020,C-GWWW,L2J,OTHERS
1021,C-GXAI,L2T,OTHERS
1022,C-GXAX,L2J,WESTJET
1023,C-GXCA,L2T,OTHERS
1024,C-GXII,L1T,OTHERS
1025,C-GXJA,L2J,AIR GEORGIAN LIMITED
1026,C-GXJS,L1T,OTHERS
1027,C-GXJZ,L2T,JAZZ AVIATION LP
1028,C-GXNR,L2J,OTHERS
1029,C-GYAJ,L2J,CARGOJET AIRWAYS LTD.
1030,C-GYCV,L2T,OTHERS
1031,C-GYGT,L2T,OTHERS
1032,C-GYGZ,L1P,OTHERS
1033,C-GYJB,A2P,OTHERS
1034,C-GYJZ,L2T,JAZZ AVIATION LP
1035,C-GYMC,L2J,OTHERS
1036,C-GYPA,L2T,OTHERS
1037,C-GYRI,H1T,OTHERS
1038,C-GYSC,L2T,OTHERS
1039,C-GYWJ,L2J,WESTJET
1040,C-GYYR,H1T,OTHERS
1041,C-GZAS,L2J,AIRSPRINT INC.
1042,C-GZCZ,L2J,OTHERS
1043,C-GZGA,L2T,AIR GEORGIAN LIMITED
1044,C-GZJA,L2J,AIR GEORGIAN LIMITED
1045,C-GZJC,L2T,OTHERS
1046,C-GZOX,L2J,OTHERS
1047,C-GZSG,L2J,WESTJET
1048,C-GZSN,L2P,OTHERS
1049,C-GZWS,L2J,WESTJET
1050,CC-ARP,L2T,OTHERS
1051,CN-RGB,L2J,OTHERS
1052,CN-RGC,L2J,OTHERS
1053,CN-RGY,L2J,OTHERS
1054,CN-RGZ,L2J,OTHERS
1055,CS-TSH,L2J,OTHERS
1056,D-ABYH,L4J,OTHERS
1057,D-AGBB,L3J,OTHERS
1058,D-AIFC,L4J,OTHERS
1059,D-AIFD,L4J,OTHERS
1060,D-AIFE,L4J,OTHERS
1061,D-AIGL,L4J,OTHERS
1062,D-AIGM,L4J,OTHERS
1063,D-AIGN,L4J,OTHERS
1064,D-AIGO,L4J,OTHERS
1065,D-AIGP,L4J,OTHERS
1066,D-AIGS,L4J,OTHERS
1067,D-AIGT,L4J,OTHERS
1068,D-AIGU,L4J,OTHERS
1069,D-AIGV,L4J,OTHERS
1070,D-AIGW,L4J,OTHERS
1071,D-AIGX,L4J,OTHERS
1072,D-AIGY,L4J,OTHERS
1073,D-AIGZ,L4J,OTHERS
1074,D-AIKE,L2J,OTHERS
1075,D-AIKF,L2J,OTHERS
1076,D-AIKG,L2J,OTHERS
1077,D-AIKI,L2J,OTHERS
1078,D-AIKK,L2J,OTHERS
1079,D-AIKL,L2J,OTHERS
1080,D-AIKM,L2J,OTHERS
1081,D-AIKN,L2J,OTHERS
1082,D-AIKO,L2J,OTHERS
1083,D-AIKP,L2J,OTHERS
1084,D-AIKQ,L2J,OTHERS
1085,D-AIKR,L2J,OTHERS
1086,D-AIKS,L2J,OTHERS
1087,D-AIVC,L2J,OTHERS
1088,D-AIXA,L2J,OTHERS
1089,D-AIXB,L2J,OTHERS
1090,D-AIXC,L2J,OTHERS
1091,D-AIXD,L2J,OTHERS
1092,D-AIXE,L2J,OTHERS
1093,D-AIXF,L2J,OTHERS
1094,D-AIXG,L2J,OTHERS
1095,D-AIXH,L2J,OTHERS
1096,D-AIXI,L2J,OTHERS
1097,D-AIXJ,L2J,OTHERS
1098,D-AIXK,L2J,OTHERS
1099,D-AIXL,L2J,OTHERS
1100,D-AIXM,L2J,OTHERS
1101,D-AIXN,L2J,OTHERS
1102,D-AIXO,L2J,OTHERS
1103,D-AIXP,L2J,OTHERS
1104,D-AIXQ,L2J,OTHERS
1105,D-ANXA,L2J,OTHERS
1106,D-BAHB,L2J,OTHERS
1107,D-CSOS,L2J,OTHERS
1108,D-ELAO,L1T,OTHERS
1109,D-EXTA,L1T,OTHERS
1110,D-EYCD,L1P,OTHERS
1111,D-GABT,L2P,OTHERS
1112,D-ICHG,L2T,OTHERS
1113,D-INFO,L2T,OTHERS
1114,EC-LEB,L2J,OTHERS
1115,F-GKXT,L2J,AIR FRANCE
